date,code,boards,score,buy_price,next_pct,is_limit_up,ret,reason
2026-06-26,002141,2,25.446,5.76,-10.07,False,-10.07,2板高度，首板晋级后延续；近10日涨停5次，资金反复攻击的强势股；5日涨幅22%，趋势向上；主板10cm涨停
2026-06-29,000056,3,34.309,2.17,5.07,True,5.07,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅15%，趋势向上；主板10cm涨停
2026-06-30,603928,3,32.467,14.8,-2.7,False,-2.7,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅23%，趋势向上；主板10cm涨停
2026-07-01,000566,3,34.445,5.49,10.02,True,10.02,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅22%，趋势向上；主板10cm涨停
2026-07-02,002175,3,33.316,2.49,4.82,True,4.82,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅16%，趋势向上；主板10cm涨停
2026-07-03,000821,3,34.228,8.41,-5.11,False,-5.11,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅11%，温和上行；主板10cm涨停
2026-07-06,603377,3,33.219,3.14,-2.55,False,-2.55,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅11%，温和上行；主板10cm涨停
2026-07-07,603823,2,22.655,72.45,-3.67,False,-3.67,2板高度，首板晋级后延续；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2026-07-08,600288,3,32.622,17.11,-1.93,False,-1.93,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅31%，主升节奏；主板10cm涨停
2026-07-09,002841,3,32.934,52.13,0.61,False,0.61,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅47%，主升节奏；主板10cm涨停
2026-07-10,000838,3,35.497,2.21,4.07,False,4.07,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅25%，趋势向上；主板10cm涨停
2026-07-13,600992,3,32.64,11.72,-9.98,False,-9.98,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅32%，主升节奏；主板10cm涨停
2026-07-14,000078,3,36.462,2.29,-8.3,False,-8.3,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅23%，趋势向上；主板10cm涨停
2026-07-15,603137,3,40.0,35.61,-10.0,False,-10.0,3板高度，连板中位；近10日涨停9次，资金反复攻击的强势股；5日涨幅55%，主升节奏；主板10cm涨停
2026-07-16,603580,3,34.662,40.84,9.99,True,9.99,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅33%，主升节奏；主板10cm涨停
2026-07-17,000676,3,32.567,6.84,-7.31,False,-7.31,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅28%，趋势向上；主板10cm涨停
2026-07-20,001258,3,32.804,9.1,10.0,True,10.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅40%，主升节奏；主板10cm涨停
2026-07-21,600744,3,32.669,7.22,9.97,True,9.97,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2026-07-22,000815,3,32.474,16.13,9.98,True,9.98,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅24%，趋势向上；主板10cm涨停
2026-07-23,002197,3,32.654,7.67,-10.04,False,-10.04,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2026-07-24,301234,3,33.0,58.75,20.0,True,20.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅73%，主升节奏；20cm大板涨停，弹性大
2026-07-27,601606,3,32.703,35.26,-4.85,False,-4.85,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2026-07-28,002388,3,32.729,5.28,-6.44,False,-6.44,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅36%，主升节奏；主板10cm涨停
2026-07-29,001358,3,32.743,26.98,-10.01,False,-10.01,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅37%，主升节奏；主板10cm涨停
2026-07-30,605179,3,32.552,17.61,9.99,True,9.99,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅28%，趋势向上；主板10cm涨停
2026-07-31,002827,3,32.886,34.6,10.0,True,10.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅44%，主升节奏；主板10cm涨停
2026-08-03,000820,3,33.642,3.87,10.08,True,10.08,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅32%，主升节奏；主板10cm涨停
